id,gender,age,annual_income,spending_core
736443.0,Male,48,39,36
748222.0,Male,25,24,73
239450.0,Female,31,40,42
180525.0,Female,23,70,29
601846.0,Female,24,39,65
979449.0,Female,29,40,42
382875.0,Male,59,54,47
795257.0,Female,51,44,50
26209,Male,64,19,3
203033.0,Male,53,33,4
665676.0,Male,26,54,54
578344.0,Female,32,76,87
178465.0,Male,63,48,51
479176.0,Female,30,88,86
171411.0,Male,67,19,14
342871.0,Male,70,49,55
175885.0,Female,21,54,57
578234.0,Male,18,33,92
51667,Female,43,48,50
939637.0,Female,42,34,17
76204,Female,23,16,77
191579.0,Male,59,93,14
209987.0,Female,54,101,24
149499.0,Male,48,61,42
720073.0,Female,60,50,49
162992.0,Female,32,103,69
78965,Male,50,85,26
883196.0,Female,35,120,79
687063.0,Female,67,47,52
546505.0,Male,49,62,56
406292.0,Male,18,59,41
666974.0,Male,36,87,92
222090.0,Female,50,58,46
445700.0,Male,20,61,49
545246.0,Female,24,39,65
704988.0,Male,28,101,68
28363,Male,19,81,5
427710.0,Male,66,63,48
523563.0,Male,19,81,5
264377.0,Male,58,88,15
259977.0,Male,58,88,15
19466,Male,18,48,59
711674.0,Female,60,50,56
997949.0,Female,34,78,22
723133.0,Female,25,72,34
59538,Male,32,73,73
763198.0,Male,32,126,74
339565.0,Male,50,85,26
105266.0,Male,18,48,59
172288.0,Female,22,57,55
481985.0,Female,41,99,39
409628.0,Male,35,28,61
285076.0,Male,26,54,54
911159.0,Male,34,78,1
869520.0,Female,50,67,57
877304.0,Male,26,62,55
738778.0,Male,27,88,69
844592.0,Female,32,103,69
119332.0,Male,39,71,75
358473.0,Female,60,50,49
887706.0,Female,21,62,42
204353.0,Female,44,78,20
27237,Female,42,34,17
632668.0,Female,68,48,48
306648.0,Female,27,40,47
545754.0,Female,38,78,76
859295.0,Female,32,60,42
818538.0,Male,32,73,73
779406.0,Female,22,17,76
142532.0,Male,39,71,75
821299.0,Male,48,61,42
585882.0,Male,38,54,55
112872.0,Female,47,49,42
568585.0,Female,41,99,39
943870.0,Female,32,48,47
194753.0,Female,44,78,20
334598.0,Male,32,126,74
465850.0,Female,31,40,42
924668.0,Female,68,48,48
113045.0,Female,49,39,28
25145,Male,25,77,12
402323.0,Female,40,69,58
142283.0,Male,67,54,41
