id,gender,age,annual_income,spending_core
323023.0,Female,46,25,5
552787.0,Female,54,101,24
291750.0,Male,34,78,90
201407.0,Female,35,18,6
751359.0,Male,34,78,1
958125.0,Female,23,70,29
647928.0,Male,40,71,95
376436.0,Female,21,33,81
309018.0,Male,20,21,66
756294.0,Female,40,60,40
162267.0,Female,43,48,50
699590.0,Female,36,103,85
860485.0,Female,21,54,57
946547.0,Male,48,77,36
945782.0,Female,32,97,86
471047.0,Female,50,40,55
46179,Male,59,93,14
864481.0,Male,57,54,51
145710.0,Male,66,63,48
21286,Male,48,54,46
303440.0,Female,20,37,75
14307,Female,66,63,50
691426.0,Male,29,28,82
268688.0,Female,22,57,55
211911.0,Male,65,63,52
490172.0,Male,28,87,75
901508.0,Male,54,63,46
260020.0,Female,35,23,98
301162.0,Female,29,79,83
777379.0,Male,59,93,14
944318.0,Female,49,65,59
49291,Female,68,59,55
473692.0,Male,18,59,41
935410.0,Female,30,19,72
465855.0,Female,50,43,45
559080.0,Female,49,54,42
984294.0,Female,40,60,40
192853.0,Female,31,43,54
949536.0,Female,29,73,88
960764.0,Female,31,81,93
981520.0,Female,50,67,57
129651.0,Female,49,42,52
626293.0,Male,48,60,49
666558.0,Female,30,78,78
986119.0,Female,51,67,43
273497.0,Female,47,60,47
201917.0,Female,63,65,43
353314.0,Male,19,64,46
273197.0,Female,45,126,28
190152.0,Male,39,78,88
703455.0,Female,50,43,45
436052.0,Male,33,42,60
235543.0,Female,28,76,40
441772.0,Male,28,87,75
962808.0,Female,23,18,94
303496.0,Male,24,60,52
421046.0,Female,24,39,65
988103.0,Male,67,62,59
960127.0,Male,43,71,35
107535.0,Male,20,73,5
376923.0,Female,40,69,58
898536.0,Female,29,73,88
422782.0,Female,32,97,86
14130,Male,38,71,75
498845.0,Female,49,39,28
700720.0,Female,50,67,57
175330.0,Male,38,71,75
223793.0,Male,33,113,8
18317,Female,63,65,43
570920.0,Female,50,67,57
575478.0,Male,40,54,48
966348.0,Female,32,77,74
495590.0,Female,36,103,85
975114.0,Male,19,64,46
799870.0,Female,32,48,47
535540.0,Female,35,74,72
966755.0,Female,47,78,16
937317.0,Female,63,65,43
256727.0,Male,43,71,35
338773.0,Male,36,87,10
308639.0,Female,36,37,26
32071,Male,70,49,55
113498.0,Female,27,60,50
646538.0,Male,32,73,73
850324.0,Male,39,69,91
238222.0,Male,25,24,73
285370.0,Male,32,87,63
391139.0,Male,19,74,10
413918.0,Female,49,65,59
765910.0,Male,66,63,48
21330,Male,38,71,75
204889.0,Female,34,58,60
78833,Male,53,33,4
867781.0,Female,37,97,32
244954.0,Female,38,78,76
481408.0,Female,23,18,94
640518.0,Female,49,65,59
816569.0,Female,36,87,27
6260,Male,53,46,46
251273.0,Female,60,50,49
242012.0,Female,35,19,99
964617.0,Female,35,21,35
286868.0,Female,68,48,48
550726.0,Female,31,70,77
214906.0,Female,21,62,42
48588,Male,28,101,68
529729.0,Male,59,71,11
210055.0,Female,50,43,45
153579.0,Male,59,93,14
123422.0,Male,25,24,73
745691.0,Female,68,59,55
442816.0,Male,22,20,79
533603.0,Female,20,16,6
599822.0,Male,25,24,73
428644.0,Female,31,39,61
357906.0,Female,21,62,42
981881.0,Male,57,54,51
578149.0,Female,34,78,22
408560.0,Female,30,78,73
419245.0,Female,49,39,28
677498.0,Female,27,60,50
780831.0,Male,60,30,4
934089.0,Female,34,58,60
942806.0,Female,22,17,76
123176.0,Female,30,88,86
195036.0,Female,21,33,81
192721.0,Male,27,67,56
787319.0,Female,51,67,43
910870.0,Female,32,48,47
254225.0,Female,54,28,14
275300.0,Male,20,61,49
984803.0,Female,20,16,6
535588.0,Male,28,101,68
356606.0,Female,22,17,76
427231.0,Male,60,30,4
981028.0,Male,35,28,61
880792.0,Female,32,103,69
447650.0,Female,31,40,42
167096.0,Male,24,60,52
807819.0,Male,52,23,29
423582.0,Female,32,97,86
477690.0,Female,50,58,46
455444.0,Female,31,39,61
328569.0,Female,36,87,27
159083.0,Male,67,54,41
613789.0,Female,41,103,17
824723.0,Female,40,69,58
471608.0,Female,23,18,94
159040.0,Female,20,37,75
141336.0,Female,29,73,88
576525.0,Female,23,70,29
630120.0,Female,50,67,57
489214.0,Female,24,20,77
337586.0,Male,30,99,97
494904.0,Male,26,62,55
557631.0,Male,60,30,4
58994,Female,38,113,91
39699,Male,48,61,42
393841.0,Female,65,38,35
712617.0,Female,35,21,35
55550,Male,34,78,90
441524.0,Male,39,69,91
839668.0,Female,68,48,48
715271.0,Male,70,49,55
392837.0,Female,42,34,17
823327.0,Male,43,71,35
460822.0,Male,25,24,73
288287.0,Female,55,57,58
350204.0,Female,23,16,77
172756.0,Female,27,78,89
931435.0,Female,49,33,14
858276.0,Male,26,54,54
283120.0,Female,50,67,57
695168.0,Female,33,86,95
734685.0,Female,21,54,57
159164.0,Female,31,81,93
508643.0,Male,48,39,36
603705.0,Male,49,62,56
32489,Female,34,58,60
937104.0,Male,26,62,55
80572,Male,28,87,75
943496.0,Male,24,60,52
529788.0,Male,28,101,68
696320.0,Female,50,67,57
841562.0,Female,29,79,83
763660.0,Male,53,46,46
871085.0,Female,21,54,57
786707.0,Female,66,63,50
449766.0,Female,36,85,75
17576,Female,30,88,86
523630.0,Female,23,29,87
541395.0,Female,47,120,16
126133.0,Female,25,72,34
32005,Female,31,17,40
614852.0,Male,33,42,60
768278.0,Male,40,54,48
676284.0,Female,46,54,44
662812.0,Female,35,19,99
263184.0,Female,29,98,88
284082.0,Male,38,54,55
549980.0,Male,35,93,90
200528.0,Male,40,71,95
139937.0,Female,44,73,7
591681.0,Male,57,54,51
387227.0,Female,45,28,32
23761,Female,56,79,35
605326.0,Female,31,70,77
269807.0,Female,35,18,6
29886,Male,48,54,46
867471.0,Male,70,49,55
931550.0,Male,34,78,90
279091.0,Female,68,59,55
537843.0,Male,48,39,36
820954.0,Female,38,78,76
795839.0,Female,36,37,26
972291.0,Female,68,59,55
137615.0,Male,37,20,13
630212.0,Female,35,19,99
774701.0,Female,23,62,41
537707.0,Female,66,63,50
3106,Female,21,62,42
103171.0,Male,40,87,13
290345.0,Male,25,77,12
241284.0,Female,46,54,44
985797.0,Female,45,126,28
389549.0,Female,34,78,22
148376.0,Female,30,88,86
163351.0,Male,43,78,17
349819.0,Male,52,23,29
122219.0,Male,52,23,29
908779.0,Male,59,93,14
796437.0,Female,42,34,17
682554.0,Female,38,78,76
878737.0,Female,44,73,7
108048.0,Female,27,40,47
399950.0,Male,34,78,90
695250.0,Female,31,40,42
229506.0,Female,21,62,42
267373.0,Male,36,87,10
120943.0,Female,28,76,40
481089.0,Female,34,58,60
885537.0,Female,44,73,7
452390.0,Female,36,103,85
793610.0,Female,30,19,72
288202.0,Male,21,15,81
207609.0,Male,64,19,3
610830.0,Female,23,29,87
437136.0,Female,29,73,88
421312.0,Female,19,63,54
437987.0,Female,54,101,24
145890.0,Female,50,58,46
49556,Female,27,78,89
683398.0,Male,32,126,74
729499.0,Male,48,61,42
13005,Female,31,17,40
411601.0,Male,19,15,39
104288.0,Female,22,57,55
542665.0,Male,63,48,51
654445.0,Female,49,39,28
783659.0,Female,27,46,51
424275.0,Male,59,54,47
124910.0,Male,66,63,48
124676.0,Male,26,54,54
284180.0,Male,35,93,90
391488.0,Female,22,57,55
8250,Female,31,40,42
118321.0,Male,27,67,56
421030.0,Female,23,29,87
765120.0,Female,50,67,57
119876.0,Male,26,54,54
149858.0,Male,69,44,46
783717.0,Female,63,65,43
50167,Male,42,86,20
880733.0,Female,25,72,34
829665.0,Male,63,48,51
231116.0,Female,19,65,50
473167.0,Male,42,86,20
596291.0,Female,68,59,55
306778.0,Male,27,88,69
171844.0,Female,31,39,61
212622.0,Male,25,24,73
767815.0,Male,37,20,13
374161.0,Female,56,79,35
117591.0,Female,34,103,23
207557.0,Male,37,78,1
456239.0,Female,36,37,26
164417.0,Female,35,21,35
611353.0,Female,44,78,20
827936.0,Female,29,73,88
225101.0,Female,23,62,41
547739.0,Male,19,74,10
919128.0,Male,40,71,95
157431.0,Male,60,30,4
19061,Male,70,46,56
785272.0,Female,47,49,42
285006.0,Female,22,17,76
156037.0,Female,42,34,17
596128.0,Male,40,71,95
877613.0,Female,58,20,15
779723.0,Female,40,69,58
737685.0,Female,21,54,57
986543.0,Female,28,76,40
393203.0,Female,20,16,6
572364.0,Female,31,81,93
34759,Male,34,78,1
874732.0,Male,39,71,75
516629.0,Female,40,29,31
76735,Male,20,73,5
994021.0,Male,35,24,35
430326.0,Female,31,70,77
731116.0,Female,19,65,50
153224.0,Male,31,25,73
247370.0,Male,32,87,63
229788.0,Male,28,101,68
613127.0,Male,43,71,35
967110.0,Male,66,63,48
705047.0,Female,50,40,55
469999.0,Male,32,137,18
188370.0,Male,32,87,63
428295.0,Female,32,60,42
556450.0,Female,31,40,42
321508.0,Male,54,63,46
397527.0,Male,43,71,35
681920.0,Female,50,67,57
68906,Female,21,62,42
553176.0,Female,30,88,86
307585.0,Female,41,99,39
872000.0,Male,30,137,83
77085,Female,21,54,57
116834.0,Male,18,33,92
387352.0,Male,39,78,88
466427.0,Female,45,28,32
632328.0,Male,40,71,95
785380.0,Male,35,93,90
41657,Female,51,44,50
815868.0,Female,68,48,48
957005.0,Female,31,17,40
221516.0,Female,19,65,50
962102.0,Female,49,62,48
727676.0,Male,26,54,54
622705.0,Male,49,62,56
770118.0,Female,49,65,59
356070.0,Female,32,48,47
275577.0,Male,58,88,15
277226.0,Male,29,28,82
661867.0,Female,43,48,50
184346.0,Male,28,77,97
759049.0,Female,29,40,42
659707.0,Female,66,63,50
25703,Male,67,62,59
946407.0,Female,35,18,6
936293.0,Male,48,60,49
843105.0,Male,49,62,56
625165.0,Male,50,85,26
841275.0,Male,59,54,47
790926.0,Female,31,70,77
400565.0,Male,50,85,26
528651.0,Female,49,42,52
786692.0,Male,18,59,41
623903.0,Male,67,62,59
897706.0,Female,21,62,42
984767.0,Male,42,86,20
745249.0,Female,29,40,42
100622.0,Male,25,24,73
859366.0,Female,36,85,75
12225,Female,54,28,14
74713,Female,38,64,42
816604.0,Female,23,16,77
504440.0,Female,20,37,75
287705.0,Male,49,62,56
211691.0,Female,68,59,55
652292.0,Male,18,59,41
56960,Female,30,78,73
