id,gender,age,annual_income,spending_core
905244.0,Female,31,39,61
744496.0,Male,24,60,52
515567.0,Male,42,86,20
298713.0,Female,38,64,42
179063.0,Female,67,47,52
406876.0,Male,26,54,54
163226.0,Male,29,28,82
448553.0,Female,44,78,20
541424.0,Male,31,25,73
723772.0,Male,28,87,75
635640.0,Female,20,37,75
250524.0,Male,39,69,91
472569.0,Female,36,87,27
236903.0,Male,67,62,59
815509.0,Male,68,63,43
683216.0,Male,22,20,79
556090.0,Female,50,58,46
155688.0,Female,22,57,55
629389.0,Female,41,103,17
149149.0,Female,34,78,22
362646.0,Female,24,39,65
963080.0,Female,49,54,42
242029.0,Female,40,29,31
845824.0,Male,31,25,73
571676.0,Male,26,54,54
211504.0,Male,26,62,55
180886.0,Male,48,54,46
364617.0,Female,35,21,35
401857.0,Female,51,44,50
927354.0,Female,38,78,76
949005.0,Female,31,17,40
259624.0,Male,31,25,73
389807.0,Female,35,18,6
783099.0,Male,48,61,42
998419.0,Male,52,23,29
506214.0,Female,24,20,77
992457.0,Female,51,44,50
503599.0,Male,32,137,18
769946.0,Male,28,77,97
82119,Female,51,67,43
466432.0,Female,21,30,73
141584.0,Female,29,98,88
814283.0,Male,67,54,41
397367.0,Male,42,86,20
146341.0,Female,57,75,5
466293.0,Male,48,60,49
139541.0,Female,57,75,5
228360.0,Female,30,78,73
605691.0,Female,68,59,55
209917.0,Female,63,65,43
639671.0,Male,70,49,55
119012.0,Female,35,19,99
46728,Male,40,71,95
240630.0,Female,23,29,87
499906.0,Female,21,62,42
65722,Female,38,67,40
725642.0,Male,24,38,92
731290.0,Female,50,58,46
15464,Female,54,47,59
385259.0,Female,27,46,51
909227.0,Female,45,28,32
426201.0,Male,19,15,39
230646.0,Female,24,39,65
447818.0,Male,20,21,66
469859.0,Female,27,46,51
719249.0,Female,29,40,42
764163.0,Male,19,81,5
846930.0,Male,38,71,75
901668.0,Female,68,48,48
526858.0,Male,69,44,46
51322,Female,38,67,40
273341.0,Female,57,75,5
471211.0,Male,67,19,14
742006.0,Female,22,17,76
713745.0,Male,25,77,12
273822.0,Male,25,24,73
488131.0,Male,47,71,9
969808.0,Female,23,18,94
835523.0,Female,40,69,58
595227.0,Female,45,28,32
469477.0,Female,45,54,53
29925,Female,23,70,29
296136.0,Female,29,73,88
282801.0,Male,19,15,39
49857,Female,51,44,50
972643.0,Male,48,39,36
280602.0,Male,21,15,81
127311.0,Male,65,63,52
449800.0,Male,30,137,83
969596.0,Female,35,120,79
922500.0,Male,20,61,49
257619.0,Male,52,23,29
392180.0,Male,35,93,90
139216.0,Male,22,20,79
957009.0,Male,64,19,3
332645.0,Female,49,39,28
788414.0,Female,24,20,77
464572.0,Male,28,87,75
927224.0,Male,31,25,73
944206.0,Female,22,17,76
635747.0,Male,48,77,36
854129.0,Male,59,71,11
854278.0,Male,40,54,48
891164.0,Female,31,81,93
239325.0,Female,23,70,29
371983.0,Male,46,98,15
888953.0,Female,44,78,20
607354.0,Female,38,78,76
685998.0,Male,32,126,74
562781.0,Female,37,97,32
126415.0,Male,37,20,13
193878.0,Male,40,54,48
980680.0,Female,49,54,42
71886,Male,48,54,46
711721.0,Male,27,67,56
123996.0,Female,35,120,79
504420.0,Female,35,23,98
101576.0,Female,30,88,86
788338.0,Male,32,73,73
892920.0,Female,50,67,57
102142.0,Male,32,75,93
301728.0,Male,40,71,95
573341.0,Female,57,75,5
698853.0,Female,31,43,54
735332.0,Male,39,71,75
824550.0,Male,34,78,90
758451.0,Female,49,42,52
178214.0,Female,24,20,77
504054.0,Male,59,43,60
103637.0,Female,42,34,17
489187.0,Female,54,101,24
55805,Female,31,17,40
497422.0,Male,25,24,73
643579.0,Male,59,93,14
882937.0,Female,44,73,7
578730.0,Male,38,71,75
974239.0,Female,36,37,26
55283,Male,67,54,41
688856.0,Male,47,43,41
453669.0,Male,19,48,59
284581.0,Female,37,97,32
17187,Female,54,101,24
463789.0,Female,41,103,17
684931.0,Male,47,71,9
580866.0,Male,18,48,59
469767.0,Male,42,86,20
188452.0,Male,33,42,60
580412.0,Female,35,19,99
453172.0,Male,28,87,75
619862.0,Male,19,46,55
667304.0,Male,26,62,55
241688.0,Female,22,57,55
417666.0,Male,18,48,59
31201,Male,19,15,39
878174.0,Male,36,87,92
723585.0,Female,41,99,39
281384.0,Female,29,98,88
247761.0,Female,56,79,35
219551.0,Male,43,78,17
988555.0,Female,47,78,16
992031.0,Male,60,30,4
432839.0,Female,36,37,26
510830.0,Female,23,29,87
426991.0,Female,34,103,23
596585.0,Female,41,99,39
863050.0,Female,31,40,42
481900.0,Male,20,61,49
190465.0,Male,63,48,51
233059.0,Female,27,46,51
353633.0,Male,53,33,4
531560.0,Female,30,78,73
750370.0,Male,32,87,63
748030.0,Female,23,29,87
309955.0,Female,47,78,16
253183.0,Male,46,98,15
910659.0,Female,27,46,51
71021,Male,35,24,35
160088.0,Female,22,57,55
112440.0,Female,20,37,75
273859.0,Female,27,46,51
653678.0,Male,40,54,48
138241.0,Female,65,38,35
510268.0,Female,68,48,48
360702.0,Female,49,62,48
748104.0,Male,26,62,55
989423.0,Female,46,25,5
549658.0,Male,69,44,46
914403.0,Female,20,16,6
456012.0,Female,35,19,99
954762.0,Female,29,79,83
662566.0,Female,36,85,75
5190,Female,36,103,85
297598.0,Male,32,126,74
382692.0,Male,18,59,41
337960.0,Female,30,78,73
684154.0,Female,38,78,76
516989.0,Female,41,103,17
657100.0,Male,20,61,49
221022.0,Male,25,24,73
982622.0,Male,25,24,73
107703.0,Male,67,62,59
278914.0,Male,19,64,46
199953.0,Female,44,78,20
825643.0,Male,48,39,36
317695.0,Female,32,60,42
948674.0,Female,60,50,56
868141.0,Female,57,75,5
5104,Male,26,62,55
539148.0,Female,32,77,74
607857.0,Female,51,44,50
541577.0,Male,58,88,15
466378.0,Male,27,88,69
780382.0,Female,32,97,86
489238.0,Female,30,34,73
361251.0,Female,49,42,52
267176.0,Female,30,88,86
167279.0,Female,23,54,52
867223.0,Female,46,25,5
507056.0,Male,47,43,41
440980.0,Male,35,93,90
934014.0,Female,24,20,77
778949.0,Female,34,78,22
95924,Male,39,69,91
