id,gender,age,annual_income,spending_core
448501.0,Female,23,62,41
488447.0,Female,50,40,55
508794.0,Female,38,113,91
498028.0,Male,35,28,61
109324.0,Male,39,69,91
439917.0,Female,63,65,43
542919.0,Female,51,67,43
46876,Male,26,54,54
418591.0,Female,34,103,23
440941.0,Female,57,75,5
434003.0,Female,20,16,6
400295.0,Female,32,60,42
138792.0,Female,32,103,69
810329.0,Male,59,71,11
813561.0,Female,56,79,35
150824.0,Male,31,25,73
636807.0,Female,35,18,6
352707.0,Female,66,63,50
10432,Female,21,30,73
237290.0,Female,50,58,46
758838.0,Female,30,34,73
331437.0,Female,42,34,17
210071.0,Male,70,49,55
217876.0,Male,26,54,54
69472,Female,47,49,42
133948.0,Female,32,77,74
128926.0,Female,31,70,77
769470.0,Female,32,48,47
691302.0,Female,49,62,48
688658.0,Male,69,44,46
381289.0,Female,34,58,60
782316.0,Female,19,65,50
467732.0,Male,39,71,75
783734.0,Female,31,72,71
881104.0,Male,26,62,55
5947,Male,48,77,36
525779.0,Male,59,93,14
209614.0,Female,24,20,77
495673.0,Female,60,50,49
229946.0,Male,28,77,97
901587.0,Female,54,101,24
795557.0,Male,37,78,1
346147.0,Male,48,77,36
376960.0,Female,30,78,73
452312.0,Female,19,63,54
775220.0,Female,35,23,98
180670.0,Female,32,48,47
369308.0,Male,54,63,46
183022.0,Male,25,24,73
17919,Female,51,67,43
942385.0,Female,41,99,39
466636.0,Female,21,33,81
139265.0,Male,63,48,51
28338,Male,32,73,73
119940.0,Female,35,74,72
209920.0,Female,50,67,57
148573.0,Male,36,87,10
353174.0,Male,36,87,92
465594.0,Female,38,113,91
975701.0,Female,23,62,41
649770.0,Male,32,87,63
209982.0,Female,32,97,86
652004.0,Female,23,16,77
532047.0,Female,50,40,55
13675,Male,59,54,47
534407.0,Female,35,18,6
308137.0,Female,44,73,7
251804.0,Female,23,16,77
15165,Male,50,85,26
960703.0,Male,67,62,59
145856.0,Male,47,43,41
394638.0,Female,30,34,73
699588.0,Male,28,101,68
106454.0,Male,59,43,60
464100.0,Male,20,61,49
876892.0,Male,18,59,41
673821.0,Male,35,24,35
396702.0,Female,49,62,48
108759.0,Male,34,78,1
88830,Female,23,29,87
715036.0,Female,21,33,81
339202.0,Male,21,15,81
995788.0,Male,28,101,68
989550.0,Male,34,78,90
738736.0,Female,29,73,88
585047.0,Female,50,40,55
879639.0,Female,36,37,26
517555.0,Female,47,78,16
742880.0,Female,49,54,42
432926.0,Female,31,70,77
886577.0,Male,58,88,15
231149.0,Female,34,78,22
682922.0,Female,38,67,40
181392.0,Female,32,103,69
735175.0,Female,52,88,13
741949.0,Female,34,78,22
587035.0,Female,49,33,14
581728.0,Male,40,71,95
120822.0,Male,25,24,73
395917.0,Female,63,65,43
937013.0,Female,58,20,15
955497.0,Female,47,60,47
280788.0,Male,28,101,68
769640.0,Female,20,37,75
232719.0,Female,51,67,43
84177,Male,58,88,15
549160.0,Female,30,78,73
155569.0,Female,36,87,27
955597.0,Female,45,126,28
452358.0,Female,30,78,78
55658,Male,69,44,46
488474.0,Female,60,50,56
44404,Female,23,16,77
305646.0,Female,24,39,65
45979,Male,59,93,14
830271.0,Male,70,49,55
733851.0,Female,49,42,52
219263.0,Female,67,47,52
721660.0,Male,53,46,46
726370.0,Male,32,87,63
213262.0,Male,19,46,55
887653.0,Female,31,43,54
585492.0,Male,18,59,41
2530,Male,38,71,75
765443.0,Male,48,39,36
62252,Male,33,42,60
377078.0,Male,40,54,48
414693.0,Male,48,60,49
376703.0,Male,67,62,59
585582.0,Female,32,97,86
498587.0,Female,54,101,24
545312.0,Female,19,63,54
995085.0,Female,21,54,57
123404.0,Female,23,16,77
308045.0,Female,49,39,28
159195.0,Female,47,120,16
196756.0,Female,27,78,89
79502,Female,49,62,48
82429,Female,40,29,31
736040.0,Female,20,37,75
271344.0,Female,32,76,87
71822,Male,25,24,73
252426.0,Male,29,28,82
588152.0,Male,39,78,88
719484.0,Female,46,54,44
593666.0,Male,18,48,59
534007.0,Female,35,18,6
452633.0,Male,53,33,4
592868.0,Female,68,48,48
455445.0,Female,49,39,28
519575.0,Female,52,88,13
513803.0,Female,20,16,6
694869.0,Male,19,48,59
744038.0,Female,30,34,73
973848.0,Female,27,40,47
589035.0,Female,49,33,14
41332,Male,39,71,75
471343.0,Female,28,76,40
693472.0,Female,47,49,42
960018.0,Male,20,21,66
346382.0,Female,32,97,86
814253.0,Female,31,43,54
47759,Male,34,78,1
347550.0,Male,34,78,90
848,Female,27,40,47
206401.0,Male,19,15,39
80982,Female,32,97,86
668223.0,Female,46,25,5
626982.0,Female,32,97,86
894370.0,Male,32,87,63
287838.0,Female,30,34,73
609480.0,Female,49,54,42
419263.0,Female,67,47,52
940565.0,Male,50,85,26
349673.0,Female,60,50,49
343955.0,Female,47,78,16
209751.0,Male,43,78,17
943657.0,Female,51,44,50
230290.0,Female,50,58,46
692198.0,Male,32,126,74
267094.0,Female,40,60,40
708962.0,Female,29,79,83
213113.0,Female,38,64,42
183836.0,Female,21,33,81
784105.0,Male,49,62,56
954866.0,Male,18,48,59
391153.0,Female,44,78,20
91809,Male,64,19,3
11575,Female,52,88,13
948255.0,Female,50,43,45
130028.0,Male,35,28,61
851504.0,Male,26,62,55
372810.0,Female,30,19,72
218710.0,Male,66,63,48
944898.0,Female,27,60,50
129661.0,Male,70,46,56
849543.0,Female,28,76,40
634613.0,Female,58,20,15
286444.0,Female,31,39,61
759919.0,Female,51,67,43
983865.0,Male,63,48,51
512564.0,Female,31,81,93
180361.0,Female,56,79,35
394752.0,Male,39,78,88
588055.0,Female,50,43,45
911975.0,Female,52,88,13
478449.0,Female,29,40,42
115925.0,Female,23,70,29
37208,Female,23,18,94
956844.0,Female,31,39,61
785467.0,Female,43,48,50
621924.0,Male,39,69,91
759679.0,Female,23,54,52
818678.0,Male,40,54,48
146284.0,Female,46,54,44
543614.0,Female,24,20,77
898046.0,Female,24,39,65
466738.0,Male,32,73,73
245102.0,Female,49,62,48
1913,Female,38,64,42
590907.0,Female,66,63,50
210840.0,Female,20,37,75
985113.0,Female,38,64,42
123043.0,Male,48,39,36
425372.0,Male,28,87,75
391078.0,Male,40,54,48
745540.0,Female,35,74,72
996110.0,Male,66,63,48
907579.0,Male,59,93,14
428862.0,Male,19,46,55
129268.0,Female,68,48,48
709050.0,Female,31,40,42
112752.0,Male,39,78,88
236170.0,Male,32,87,63
25932,Male,39,71,75
21344,Female,32,76,87
204412.0,Female,35,19,99
328266.0,Male,18,48,59
368017.0,Female,35,21,35
93226,Male,29,28,82
618023.0,Female,46,25,5
386927.0,Male,43,71,35
240056.0,Male,47,43,41
413327.0,Male,43,71,35
46636,Female,21,33,81
604445.0,Female,49,39,28
564361.0,Female,56,79,35
610744.0,Female,32,76,87
168301.0,Female,23,62,41
137764.0,Female,31,81,93
862115.0,Female,18,65,48
323193.0,Male,33,113,8
233950.0,Male,34,78,90
772653.0,Female,31,43,54
97659,Female,27,46,51
10322,Female,38,67,40
405559.0,Male,34,78,1
174139.0,Male,19,74,10
302695.0,Female,32,60,42
139672.0,Female,47,49,42
444304.0,Male,26,62,55
729039.0,Female,36,37,26
541494.0,Female,40,60,40
254465.0,Male,63,48,51
87836,Female,21,33,81
829512.0,Female,19,63,54
96555,Female,47,78,16
406423.0,Female,46,25,5
270569.0,Female,36,87,27
492179.0,Male,59,93,14
594759.0,Male,34,78,1
407321.0,Male,27,67,56
835699.0,Male,48,61,42
334714.0,Male,19,64,46
324359.0,Male,34,78,1
676439.0,Female,36,37,26
418584.0,Female,29,98,88
853629.0,Female,40,29,31
335218.0,Male,20,21,66
915863.0,Female,67,47,52
862197.0,Female,45,126,28
794339.0,Male,19,74,10
218294.0,Female,40,60,40
76906,Female,21,62,42
204006.0,Female,22,17,76
640744.0,Female,32,76,87
548601.0,Male,19,15,39
613354.0,Female,38,78,76
58682,Male,38,54,55
131164.0,Female,31,81,93
29487,Female,55,57,58
406333.0,Female,25,72,34
770211.0,Male,67,19,14
241597.0,Female,45,126,28
377445.0,Female,49,39,28
554980.0,Male,35,93,90
345437.0,Female,42,34,17
782037.0,Female,42,34,17
310266.0,Male,18,48,59
10320,Female,50,67,57
248291.0,Female,68,59,55
313653.0,Female,31,43,54
340495.0,Female,32,60,42
199161.0,Female,56,79,35
4998,Male,32,126,74
647792.0,Female,32,103,69
549992.0,Female,32,103,69
628803.0,Female,20,16,6
471406.0,Female,22,17,76
953941.0,Female,57,75,5
827920.0,Female,50,67,57
338497.0,Female,47,60,47
483089.0,Female,34,58,60
243586.0,Male,30,99,97
744393.0,Male,33,113,8
91348,Female,32,77,74
807085.0,Female,21,54,57
428733.0,Female,25,72,34
984063.0,Female,67,47,52
576894.0,Female,40,60,40
429795.0,Female,47,120,16
991733.0,Female,25,72,34
996478.0,Male,40,54,48
720548.0,Female,32,77,74
740947.0,Male,48,77,36
429550.0,Male,34,78,90
783042.0,Male,24,38,92
196674.0,Female,60,50,56
213457.0,Female,51,44,50
271872.0,Female,47,49,42
584530.0,Male,38,71,75
93548,Female,32,77,74
764246.0,Female,24,39,65
322213.0,Female,58,20,15
922675.0,Male,59,54,47
129396.0,Female,35,120,79
916925.0,Female,23,70,29
483967.0,Male,42,86,20
772863.0,Female,67,47,52
534519.0,Female,51,67,43
501533.0,Female,25,72,34
706429.0,Female,40,29,31
46625,Female,54,28,14
858818.0,Male,20,21,66
416890.0,Female,50,58,46
101995.0,Female,47,120,16
545247.0,Female,50,40,55
322197.0,Female,45,126,28
786006.0,Female,22,17,76
362576.0,Female,30,88,86
536796.0,Female,35,120,79
2619,Male,52,23,29
192464.0,Female,54,47,59
382697.0,Female,47,60,47
531982.0,Female,32,97,86
585473.0,Female,60,50,49
833658.0,Male,69,44,46
622070.0,Female,32,48,47
392237.0,Female,42,34,17
557129.0,Male,59,71,11
818752.0,Male,39,78,88
567289.0,Female,34,58,60
260635.0,Female,49,33,14
653043.0,Male,48,39,36
980724.0,Male,39,69,91
621951.0,Male,43,78,17
335972.0,Male,28,87,75
606898.0,Female,27,60,50
608287.0,Female,55,57,58
756122.0,Female,38,67,40
927273.0,Female,60,50,49
926244.0,Female,31,39,61
421587.0,Female,54,101,24
33707,Female,66,63,50
285081.0,Male,57,54,51
86458,Male,69,44,46
569057.0,Female,51,44,50
275068.0,Female,68,48,48
450252.0,Male,33,42,60
86278,Male,40,54,48
964472.0,Female,47,49,42
479784.0,Female,29,98,88
232708.0,Male,54,63,46
315636.0,Female,21,33,81
397876.0,Male,26,54,54
629279.0,Female,23,54,52
331415.0,Male,37,20,13
321458.0,Male,69,44,46
576625.0,Female,54,28,14
414496.0,Male,24,60,52
24070,Female,32,48,47
734154.0,Female,38,78,76
239227.0,Female,45,28,32
189101.0,Female,23,62,41
282564.0,Female,31,81,93
985571.0,Male,40,87,13
306031.0,Male,60,30,4
743073.0,Female,60,50,49
406512.0,Female,19,63,54
751090.0,Female,50,58,46
227079.0,Female,23,54,52
327260.0,Male,53,46,46
139507.0,Female,66,63,50
619548.0,Female,32,77,74
944096.0,Male,24,60,52
206858.0,Male,69,44,46
539075.0,Male,59,54,47
605316.0,Female,19,65,50
8960,Female,30,78,73
796847.0,Female,50,40,55
727276.0,Male,26,54,54
798958.0,Female,30,78,78
832916.0,Female,19,65,50
572765.0,Male,50,85,26
828259.0,Female,27,46,51
326281.0,Male,57,54,51
846235.0,Female,49,33,14
658222.0,Male,25,24,73
674280.0,Female,49,54,42
706002.0,Male,21,15,81
386050.0,Female,31,40,42
698444.0,Female,31,39,61
273648.0,Female,27,40,47
542459.0,Female,27,46,51
910857.0,Female,51,44,50
820721.0,Male,27,67,56
405712.0,Female,19,63,54
383287.0,Female,55,57,58
893354.0,Female,38,78,76
90109,Male,68,63,43
79952,Male,39,78,88
427042.0,Male,24,38,92
957204.0,Female,23,16,77
666312.0,Female,19,63,54
519828.0,Male,35,28,61
761607.0,Female,35,18,6
749519.0,Female,51,67,43
470239.0,Female,36,37,26
688248.0,Female,27,40,47
126625.0,Female,54,28,14
430812.0,Female,35,19,99
62253,Female,31,43,54
691066.0,Male,18,48,59
317327.0,Male,43,71,35
690570.0,Male,32,87,63
388308.0,Male,54,63,46
402782.0,Female,32,97,86
769352.0,Male,39,78,88
68862,Male,19,46,55
817632.0,Female,21,30,73
466038.0,Female,30,34,73
536869.0,Male,19,48,59
25092,Male,18,59,41
536354.0,Female,38,78,76
167836.0,Female,21,33,81
113103.0,Male,67,62,59
884504.0,Male,26,62,55
164148.0,Female,32,77,74
706133.0,Female,25,72,34
735402.0,Male,21,15,81
228706.0,Female,21,62,42
326720.0,Female,50,67,57
54615,Male,37,20,13
858570.0,Male,32,87,63
539341.0,Female,57,75,5
26168,Female,33,86,95
811894.0,Female,40,60,40
488415.0,Male,37,20,13
693136.0,Female,29,73,88
70,Female,32,48,47
39067,Female,43,48,50
771011.0,Male,67,19,14
854917.0,Female,63,65,43
720056.0,Male,47,43,41
98620,Female,35,23,98
15493,Male,48,60,49
348673.0,Female,60,50,49
517975.0,Female,52,88,13
36777,Male,58,88,15
454995.0,Female,47,120,16
715979.0,Male,59,93,14
687362.0,Female,29,79,83
473546.0,Male,28,77,97
165884.0,Female,46,54,44
545393.0,Male,33,113,8
889205.0,Female,31,17,40
110612.0,Female,35,19,99
886543.0,Female,28,76,40
409962.0,Female,29,79,83
643101.0,Female,23,62,41
153030.0,Female,23,29,87
657976.0,Female,30,88,86
628965.0,Male,50,85,26
878171.0,Male,40,87,13
460376.0,Female,30,88,86
977680.0,Female,49,54,42
462964.0,Female,31,81,93
569831.0,Male,60,30,4
493021.0,Male,35,24,35
658469.0,Male,19,48,59
171506.0,Female,21,62,42
284850.0,Female,31,40,42
130976.0,Female,30,88,86
195012.0,Female,35,19,99
441515.0,Female,18,65,48
308162.0,Female,29,79,83
849341.0,Female,57,75,5
354902.0,Female,49,62,48
285889.0,Female,34,58,60
528503.0,Male,67,62,59
73398,Male,32,126,74
