id,gender,age,annual_income,spending_core
329649.0,Female,29,40,42
450018.0,Male,20,21,66
769919.0,Female,51,67,43
890036.0,Female,21,33,81
369653.0,Female,31,43,54
327591.0,Female,34,103,23
385410.0,Female,30,19,72
768084.0,Female,46,54,44
241858.0,Male,69,44,46
133291.0,Female,68,59,55
365153.0,Female,44,78,20
907964.0,Female,31,81,93
456655.0,Female,50,43,45
87704,Male,26,62,55
460400.0,Male,30,137,83
902680.0,Female,49,54,42
390710.0,Male,66,63,48
547237.0,Female,42,34,17
384744.0,Female,32,76,87
393695.0,Female,32,60,42
118960.0,Female,30,78,73
787343.0,Female,28,76,40
123358.0,Female,30,78,78
781058.0,Male,69,44,46
3258,Male,69,44,46
226858.0,Male,69,44,46
25479,Female,23,54,52
861306.0,Female,21,62,42
3032,Female,21,30,73
287264.0,Female,54,47,59
713167.0,Male,42,86,20
956169.0,Female,36,87,27
712058.0,Male,69,44,46
713333.0,Female,25,72,34
890286.0,Male,48,54,46
601270.0,Female,32,48,47
603113.0,Female,38,64,42
226771.0,Male,40,87,13
586493.0,Male,48,60,49
775711.0,Male,65,63,52
19275,Male,59,54,47
200772.0,Male,28,87,75
633959.0,Male,34,78,1
13796,Female,35,120,79
635881.0,Male,57,54,51
459866.0,Male,18,48,59
282860.0,Male,53,46,46
135599.0,Male,32,137,18
951443.0,Male,48,39,36
91040,Female,20,37,75
355308.0,Male,54,63,46
313328.0,Male,40,71,95
878754.0,Female,38,78,76
616367.0,Male,42,86,20
464256.0,Male,47,43,41
907199.0,Male,32,137,18
154015.0,Male,37,20,13
785290.0,Female,50,58,46
886022.0,Male,25,24,73
88308,Male,54,63,46
136278.0,Male,40,54,48
364764.0,Female,31,81,93
288916.0,Female,19,65,50
885971.0,Male,40,87,13
17804,Female,23,16,77
322525.0,Female,23,70,29
375824.0,Male,31,25,73
762109.0,Male,68,63,43
471671.0,Male,70,49,55
957988.0,Male,28,101,68
975634.0,Male,18,33,92
169884.0,Female,46,54,44
982536.0,Female,29,73,88
841728.0,Male,40,71,95
121151.0,Male,43,78,17
524782.0,Female,32,97,86
90122,Female,38,67,40
256898.0,Female,27,60,50
616906.0,Female,21,62,42
11689,Female,34,58,60
462213.0,Female,58,20,15
419405.0,Female,31,17,40
876986.0,Male,30,99,97
19417,Female,35,21,35
825185.0,Female,41,99,39
350102.0,Female,49,62,48
356325.0,Female,23,70,29
986374.0,Male,36,87,92
870312.0,Female,19,63,54
825330.0,Male,38,71,75
320704.0,Male,26,62,55
987870.0,Female,32,48,47
397963.0,Male,19,81,5
414256.0,Male,47,43,41
318007.0,Female,35,18,6
639347.0,Male,48,77,36
892151.0,Male,43,78,17
961385.0,Female,41,99,39
885851.0,Female,49,42,52
149288.0,Female,22,57,55
854138.0,Male,32,73,73
98924,Male,39,69,91
646585.0,Female,41,99,39
724884.0,Female,46,54,44
148766.0,Female,36,85,75
700338.0,Male,32,73,73
852981.0,Female,37,97,32
189351.0,Male,43,78,17
699973.0,Male,36,87,10
437927.0,Male,43,71,35
25957,Male,37,78,1
335444.0,Female,31,39,61
782654.0,Male,59,43,60
245481.0,Male,57,54,51
577394.0,Female,38,113,91
165087.0,Female,55,57,58
201199.0,Male,32,137,18
203025.0,Female,54,28,14
548227.0,Female,45,28,32
972595.0,Female,47,120,16
406643.0,Male,48,39,36
74116,Female,19,65,50
741711.0,Male,65,63,52
992470.0,Female,32,48,47
378036.0,Female,21,33,81
776548.0,Female,32,77,74
178828.0,Male,35,28,61
984149.0,Female,34,78,22
63639,Female,36,37,26
356133.0,Female,25,72,34
854304.0,Male,26,62,55
21360,Female,30,78,73
946697.0,Female,47,60,47
553318.0,Female,49,65,59
66919,Female,51,67,43
