id,gender,age,annual_income,spending_core
226834.0,Male,18,33,92
789472.0,Female,47,49,42
984049.0,Female,29,40,42
148491.0,Female,68,59,55
765119.0,Female,51,67,43
468742.0,Male,32,75,93
749973.0,Male,36,87,10
463021.0,Male,35,24,35
618705.0,Male,49,62,56
1110,Male,66,63,48
894482.0,Male,38,54,55
345439.0,Female,36,37,26
165806.0,Female,22,17,76
590763.0,Male,19,81,5
535825.0,Female,54,28,14
414453.0,Female,31,43,54
302997.0,Female,45,126,28
991792.0,Female,32,103,69
689078.0,Male,40,54,48
422625.0,Female,54,28,14
460548.0,Female,32,77,74
989969.0,Female,36,87,27
887622.0,Male,25,24,73
111790.0,Female,36,103,85
64562,Female,29,79,83
707460.0,Male,53,46,46
16497,Female,47,60,47
899828.0,Male,35,28,61
999962.0,Female,29,79,83
3613,Female,58,20,15
21762,Female,29,79,83
692728.0,Male,40,71,95
28446,Female,24,39,65
585349.0,Female,34,78,22
238892.0,Male,18,59,41
28495,Female,32,60,42
241057.0,Female,51,44,50
516058.0,Male,69,44,46
884315.0,Female,18,65,48
562919.0,Female,51,67,43
17996,Female,35,120,79
808393.0,Male,33,113,8
346904.0,Male,26,62,55
769793.0,Male,33,113,8
44721,Male,27,67,56
408406.0,Female,22,17,76
915792.0,Female,32,103,69
659295.0,Female,32,60,42
244152.0,Male,39,78,88
215203.0,Female,20,16,6
30626,Male,29,28,82
201174.0,Male,36,87,92
555359.0,Male,34,78,1
24951,Male,43,78,17
862523.0,Female,40,69,58
710563.0,Male,19,81,5
311940.0,Female,35,74,72
692865.0,Male,63,48,51
33860,Male,53,46,46
625282.0,Male,38,54,55
999436.0,Female,21,33,81
195608.0,Female,23,18,94
117965.0,Male,50,85,26
711534.0,Female,31,72,71
770753.0,Female,44,78,20
272601.0,Male,19,15,39
884668.0,Female,68,48,48
800579.0,Male,59,93,14
758674.0,Female,60,50,56
881012.0,Female,35,19,99
619492.0,Male,18,59,41
594190.0,Female,36,103,85
907907.0,Female,66,63,50
285857.0,Female,51,44,50
200074.0,Female,60,50,56
827169.0,Female,36,87,27
438926.0,Female,31,70,77
923628.0,Male,35,28,61
420993.0,Male,33,113,8
688095.0,Female,32,60,42
790455.0,Female,50,43,45
74441,Female,65,38,35
465897.0,Female,47,60,47
959348.0,Female,32,77,74
487971.0,Male,40,87,13
117951.0,Male,43,78,17
314595.0,Female,47,120,16
624404.0,Female,23,16,77
649211.0,Male,67,19,14
225109.0,Male,68,63,43
325987.0,Female,54,101,24
134602.0,Male,21,15,81
845823.0,Female,46,25,5
376884.0,Female,46,54,44
814046.0,Female,24,39,65
646229.0,Female,40,29,31
956938.0,Male,32,73,73
454804.0,Female,23,16,77
557107.0,Female,66,63,50
187576.0,Female,30,88,86
285543.0,Female,28,76,40
591490.0,Female,50,58,46
165444.0,Female,31,39,61
676100.0,Male,20,61,49
481482.0,Male,38,54,55
676086.0,Male,48,54,46
961684.0,Female,46,54,44
619353.0,Female,44,78,20
576401.0,Male,19,15,39
120091.0,Female,68,59,55
415555.0,Female,47,78,16
685755.0,Female,47,78,16
177019.0,Male,52,23,29
496762.0,Female,29,79,83
412017.0,Female,35,21,35
372352.0,Male,39,78,88
253054.0,Male,59,43,60
757793.0,Male,33,113,8
184018.0,Male,20,21,66
338478.0,Male,40,54,48
318468.0,Female,68,48,48
543074.0,Female,60,50,56
973664.0,Female,54,47,59
757266.0,Male,18,48,59
72509,Male,68,63,43
492334.0,Female,31,72,71
418978.0,Male,27,88,69
789621.0,Male,35,24,35
686735.0,Male,20,73,5
687197.0,Female,45,126,28
18602,Male,21,15,81
17555,Female,47,78,16
350611.0,Male,67,19,14
251348.0,Female,32,77,74
254706.0,Female,21,62,42
426141.0,Female,57,75,5
68579,Male,59,93,14
406670.0,Female,32,48,47
403659.0,Female,27,46,51
405347.0,Male,48,77,36
616586.0,Male,30,99,97
47086,Male,48,54,46
333003.0,Female,20,16,6
410768.0,Female,33,86,95
415049.0,Female,29,40,42
45972,Male,28,87,75
320120.0,Female,50,67,57
46556,Female,27,78,89
240521.0,Male,27,67,56
152468.0,Female,68,48,48
212654.0,Male,59,43,60
268907.0,Female,66,63,50
516294.0,Female,40,60,40
506852.0,Male,33,42,60
812158.0,Female,30,78,78
757128.0,Male,40,71,95
429479.0,Female,23,54,52
788910.0,Male,66,63,48
688142.0,Male,32,75,93
298422.0,Male,25,24,73
896013.0,Female,58,20,15
923511.0,Male,65,63,52
334299.0,Male,48,61,42
891284.0,Female,46,54,44
491154.0,Female,38,78,76
295461.0,Male,70,46,56
289700.0,Male,20,61,49
638820.0,Female,35,23,98
835926.0,Female,31,70,77
308583.0,Male,46,98,15
266066.0,Male,18,48,59
894153.0,Female,44,78,20
590390.0,Female,36,103,85
650946.0,Male,28,77,97
248475.0,Male,59,54,47
967233.0,Male,53,33,4
966590.0,Female,36,103,85
495666.0,Male,18,48,59
826540.0,Female,35,74,72
739200.0,Male,30,137,83
166256.0,Male,47,43,41
14202,Male,21,15,81
553434.0,Male,18,33,92
164060.0,Male,53,46,46
189547.0,Male,48,77,36
961568.0,Female,33,86,95
554178.0,Male,27,88,69
727723.0,Female,40,69,58
717788.0,Male,28,101,68
560010.0,Female,30,19,72
655951.0,Male,43,78,17
138661.0,Male,70,46,56
895343.0,Female,28,76,40
481771.0,Male,40,87,13
615324.0,Male,39,69,91
489711.0,Male,65,63,52
923650.0,Female,31,40,42
361727.0,Male,43,71,35
213063.0,Female,67,47,52
733007.0,Female,35,18,6
164783.0,Male,46,98,15
662964.0,Female,31,81,93
191881.0,Male,57,54,51
793847.0,Female,50,40,55
165505.0,Male,49,62,56
354069.0,Male,19,48,59
665484.0,Female,46,54,44
801766.0,Female,36,85,75
567597.0,Female,45,126,28
327422.0,Male,25,24,73
539003.0,Female,20,16,6
266613.0,Female,58,20,15
273006.0,Female,22,17,76
701683.0,Male,67,54,41
946896.0,Male,24,60,52
649310.0,Male,66,63,48
492322.0,Female,38,67,40
434608.0,Female,23,18,94
41944,Female,32,76,87
787342.0,Male,32,75,93
679295.0,Female,32,60,42
183913.0,Female,38,64,42
804004.0,Female,23,16,77
274087.0,Female,55,57,58
544865.0,Male,63,48,51
701770.0,Male,32,87,63
794713.0,Female,38,64,42
499780.0,Male,35,93,90
162122.0,Female,38,67,40
21211,Male,67,19,14
920707.0,Female,66,63,50
160841.0,Female,65,38,35
220349.0,Female,34,78,22
553548.0,Female,32,77,74
767512.0,Female,19,63,54
798094.0,Female,40,60,40
127659.0,Female,27,46,51
216889.0,Female,34,58,60
225809.0,Male,64,19,3
87970,Male,32,87,63
383475.0,Male,59,54,47
601532.0,Male,39,71,75
520913.0,Female,38,64,42
966480.0,Female,49,54,42
859961.0,Female,56,79,35
706923.0,Female,40,69,58
206271.0,Male,70,49,55
862611.0,Male,67,19,14
333875.0,Male,59,54,47
641094.0,Female,40,60,40
860999.0,Male,32,137,18
408570.0,Male,32,87,63
811933.0,Female,25,72,34
224663.0,Female,67,47,52
20494,Female,40,60,40
713924.0,Male,39,69,91
234558.0,Female,30,78,78
424943.0,Female,28,76,40
609265.0,Male,63,48,51
343009.0,Male,64,19,3
850983.0,Male,46,98,15
368455.0,Female,50,43,45
129150.0,Male,34,78,90
135841.0,Female,65,38,35
765245.0,Female,49,39,28
772733.0,Female,25,72,34
850755.0,Female,47,78,16
710944.0,Female,32,76,87
630857.0,Female,51,44,50
92476,Male,26,54,54
487387.0,Female,54,101,24
350761.0,Female,56,79,35
369196.0,Female,35,120,79
754413.0,Female,58,20,15
643901.0,Female,23,62,41
32920,Female,50,67,57
863268.0,Female,68,48,48
907160.0,Female,30,78,73
671667.0,Female,43,48,50
429695.0,Female,32,60,42
638394.0,Female,38,113,91
332534.0,Female,31,72,71
874760.0,Female,30,78,73
770527.0,Male,43,71,35
740796.0,Female,35,120,79
664220.0,Female,35,23,98
33581,Female,37,97,32
750136.0,Female,29,73,88
808960.0,Female,30,78,73
634585.0,Female,41,99,39
291072.0,Female,47,49,42
290079.0,Female,23,54,52
490894.0,Female,40,60,40
591132.0,Male,39,71,75
436020.0,Female,35,23,98
854118.0,Female,49,65,59
817469.0,Male,19,48,59
616581.0,Female,37,97,32
520529.0,Male,59,71,11
696528.0,Male,40,71,95
726090.0,Female,50,58,46
797752.0,Male,39,78,88
687978.0,Male,27,88,69
898713.0,Female,38,64,42
390717.0,Female,63,65,43
397003.0,Female,20,16,6
731430.0,Female,23,29,87
288177.0,Male,58,88,15
119173.0,Male,36,87,10
883236.0,Female,21,33,81
928488.0,Female,22,57,55
812789.0,Female,41,103,17
151346.0,Male,28,77,97
935218.0,Male,20,21,66
947921.0,Male,27,67,56
86548,Female,32,77,74
213199.0,Male,32,137,18
169704.0,Male,26,62,55
778227.0,Female,45,28,32
370014.0,Female,24,20,77
895854.0,Male,59,43,60
534113.0,Female,38,64,42
894522.0,Female,38,67,40
814826.0,Male,29,28,82
166282.0,Male,38,54,55
697846.0,Female,24,39,65
853058.0,Male,69,44,46
294522.0,Female,38,67,40
955900.0,Male,20,61,49
857908.0,Male,54,63,46
497696.0,Male,24,60,52
493578.0,Male,27,88,69
123217.0,Female,35,21,35
423546.0,Male,28,77,97
790216.0,Male,22,20,79
127198.0,Male,32,126,74
354098.0,Female,27,60,50
383115.0,Female,18,65,48
167117.0,Female,63,65,43
231151.0,Male,43,78,17
278923.0,Female,40,69,58
807050.0,Female,31,40,42
402881.0,Male,57,54,51
230228.0,Male,35,28,61
943729.0,Male,59,71,11
936612.0,Female,35,19,99
143754.0,Female,38,78,76
860354.0,Female,38,78,76
5941,Female,57,75,5
762078.0,Male,40,54,48
568299.0,Male,48,61,42
678131.0,Male,47,71,9
29824,Male,31,25,73
149349.0,Female,34,78,22
353501.0,Female,23,62,41
680151.0,Male,43,78,17
664664.0,Female,54,47,59
348710.0,Male,66,63,48
887723.0,Female,40,69,58
485186.0,Male,30,99,97
544393.0,Male,33,113,8
709392.0,Female,32,103,69
778,Male,27,88,69
20247,Female,50,40,55
418602.0,Male,21,15,81
22259,Female,27,46,51
6102,Female,49,62,48
48081,Male,57,54,51
947021.0,Male,35,24,35
488235.0,Female,49,33,14
694184.0,Female,29,98,88
982799.0,Male,32,137,18
269136.0,Female,29,73,88
55133,Female,25,72,34
605619.0,Male,52,23,29
225725.0,Female,23,70,29
112360.0,Female,30,78,73
387638.0,Female,30,34,73
626666.0,Male,18,48,59
264574.0,Male,36,87,92
598440.0,Female,20,37,75
147194.0,Female,38,113,91
780717.0,Female,63,65,43
677766.0,Female,36,85,75
707148.0,Female,32,77,74
220289.0,Female,34,58,60
781820.0,Female,35,23,98
266536.0,Female,29,73,88
658042.0,Male,24,38,92
271006.0,Female,22,17,76
974323.0,Female,40,69,58
277762.0,Female,29,79,83
270037.0,Female,42,34,17
650434.0,Male,18,33,92
