id,gender,age,annual_income,spending_core
350540.0,Female,35,74,72
231091.0,Female,68,59,55
637871.0,Male,70,49,55
797270.0,Female,32,48,47
473030.0,Female,23,29,87
666156.0,Female,27,78,89
3308,Male,54,63,46
32268,Female,68,48,48
629956.0,Female,27,78,89
403924.0,Male,39,69,91
4495,Female,32,60,42
164094.0,Female,40,60,40
744521.0,Male,27,67,56
873311.0,Male,65,63,52
691799.0,Male,32,137,18
305041.0,Female,65,38,35
913394.0,Female,38,113,91
463020.0,Female,35,23,98
95782,Female,32,97,86
435540.0,Female,35,74,72
302186.0,Male,30,99,97
332774.0,Male,36,87,92
916120.0,Female,50,67,57
669447.0,Female,50,40,55
274493.0,Male,48,60,49
863799.0,Male,32,137,18
567280.0,Female,49,54,42
719797.0,Female,45,126,28
77205,Female,31,17,40
834075.0,Male,59,54,47
605161.0,Female,56,79,35
644113.0,Female,38,64,42
678472.0,Female,47,49,42
488733.0,Female,25,72,34
732656.0,Male,47,43,41
140836.0,Female,21,33,81
167882.0,Male,38,54,55
946749.0,Female,34,78,22
320741.0,Female,57,75,5
18705,Male,49,62,56
25149,Female,34,78,22
66155,Female,47,78,16
183111.0,Male,65,63,52
63341,Female,57,75,5
593444.0,Female,31,39,61
911761.0,Female,56,79,35
749762.0,Female,29,79,83
68080,Female,49,54,42
342173.0,Male,36,87,10
139016.0,Male,22,20,79
874231.0,Male,60,30,4
293821.0,Male,35,24,35
17720,Female,50,67,57
669330.0,Male,38,71,75
691039.0,Female,36,37,26
974568.0,Female,33,86,95
438719.0,Female,51,67,43
590157.0,Male,37,78,1
956972.0,Male,28,87,75
950137.0,Female,44,73,7
446434.0,Male,18,33,92
571367.0,Male,42,86,20
113059.0,Female,27,46,51
990361.0,Female,56,79,35
88960,Female,30,78,73
571930.0,Male,38,71,75
324987.0,Female,54,101,24
321148.0,Female,32,77,74
243574.0,Male,36,87,92
829842.0,Male,24,38,92
605888.0,Female,22,57,55
766248.0,Female,27,40,47
368700.0,Male,20,61,49
509842.0,Male,24,38,92
217764.0,Female,31,81,93
516377.0,Male,58,88,15
944143.0,Female,28,76,40
393525.0,Female,23,70,29
855603.0,Female,20,16,6
924215.0,Male,37,20,13
334099.0,Male,48,61,42
323908.0,Male,54,63,46
154896.0,Male,24,60,52
935701.0,Female,23,62,41
418613.0,Female,58,20,15
635316.0,Female,19,65,50
